prod_id,avg_rating,rating_count
B000XJRZPG,5.0,1
B000XKNXW4,5.0,1
B00005LELD,5.0,1
B000ERG62A,5.0,1
B0002MHF3G,5.0,1
B0002MIEXG,5.0,1
B0002MKBI2,5.0,2
B000EPLRFI,5.0,2
B000EPHSLK,5.0,2
B000ESCAUQ,5.0,1
B000XVNJRM,5.0,2
B0002NRL84,5.0,1
B0002NRL9I,5.0,1
B000XT8JTM,5.0,1
B00005KHSM,5.0,1
B000XUMR6C,5.0,3
B000XUMU8C,5.0,1
B00005KC6B,5.0,1
B0002NXNSG,5.0,2
B000XV4YYE,5.0,1
B0002O77T6,5.0,4
B000EON3WY,5.0,3
B000XSLBES,5.0,1
B000EOMWLC,5.0,1
B0002OE2P8,5.0,1
B00005KAMT,5.0,1
B0002OERUI,5.0,1
B000EOGW9K,5.0,1
B0002OF2FC,5.0,1
B0002OG6OI,5.0,1
B000XYDHY4,5.0,2
B0002OG6PM,5.0,1
B000EO6SD0,5.0,1
B000EOSHGQ,5.0,9
B00005LACI,5.0,1
B00005LE70,5.0,1
B0002MW00Y,5.0,1
B000XQMJRS,5.0,1
B000EPHS6A,5.0,1
B000XQRAI6,5.0,1
B000EPHQNA,5.0,1
B000XR7Q8E,5.0,1
B00005LDXN,5.0,1
B0002MT6VA,5.0,1
B000XRCDVY,5.0,1
B000EPHP4U,5.0,3
B000EPFG6Y,5.0,1
B000XRVW52,5.0,1
B00005LAEP,5.0,1
B00005LDK6,5.0,1
B00005LD4W,5.0,2
B000XRW09Y,5.0,3
B000XSBGP2,5.0,1
B000EP35US,5.0,2
B000EP1IL6,5.0,1
B0002NRKMG,5.0,1
B000EOWRJ4,5.0,1
B0002NRL7A,5.0,1
B000EOUYH6,5.0,2
B00005LENU,5.0,1
B000ESISCA,5.0,1
B0002OGJJA,5.0,1
B000EVV6TY,5.0,1
B0002JC11A,5.0,1
B0002JC36I,5.0,1
B00005MEAI,5.0,1
B00005MAG0,5.0,1
B000EWD6YG,5.0,1
B000X4SRQW,5.0,1
B000X4UFMQ,5.0,1
B0002JFNQU,5.0,1
B0002JFO7S,5.0,1
B000EW1LLG,5.0,2
B0002JFOFK,5.0,1
B000X4GEEY,5.0,1
B00005MA9X,5.0,2
B0002JFOJQ,5.0,2
B000X5NYN2,5.0,1
B000EVT0XS,5.0,2
B000X5Z4RG,5.0,1
B0002JFOUA,5.0,3
B0002JTD2A,5.0,1
B0002JTD2K,5.0,2
B000X7SNVI,5.0,2
B000X93OOW,5.0,1
B0002JC110,5.0,1
B0002JAYQO,5.0,1
B0002JY712,5.0,6
B000EX5XLE,5.0,1
B000X2RNO6,5.0,2
B00005ML58,5.0,1
B000X381FA,5.0,1
B0002J448S,5.0,1
B0002J46ZO,5.0,1
B000EXHYKW,5.0,1
B000X39TKG,5.0,1
B0002J4IX4,5.0,1
B000EXA02Q,5.0,1
B000X3C9EY,5.0,1
B000EX3UDC,5.0,1
B0002JAROS,5.0,1
B00005MIUN,5.0,1
B00005MITI,5.0,1
B000X3D7EU,5.0,1
B000EWXUVU,5.0,1
B000X3F6IU,5.0,1
B00005MIS8,5.0,1
B000EWKLQW,5.0,1
B00005MF7N,5.0,1
B0002J6Z6W,5.0,1
B0002JARO8,5.0,1
B000X93ORO,5.0,2
B000X9D74E,5.0,1
B000ESL23M,5.0,1
B000XCQ0LI,5.0,2
B000ETTKNU,5.0,1
B0002KRBF0,5.0,1
B0002KRCH2,5.0,1
B00005LEOM,5.0,1
B000ETLHY0,5.0,1
B000XBO264,5.0,1
B0002KRCTU,5.0,1
B000ETBTB6,5.0,1
B0002KTYAA,5.0,1
B00005LEOK,5.0,1
B000ET97CY,5.0,1
B00005LEOR,5.0,1
B0002KXVM2,5.0,1
B000XD1JJK,5.0,1
B000ET7AZK,5.0,1
B0002L2RXK,5.0,1
B00005LEOI,5.0,1
B000ET2N5M,5.0,1
B000ESNB5O,5.0,1
B000ESLGBU,5.0,1
B00005LEOD,5.0,1
B0002L2W80,5.0,1
B0002KR88A,5.0,1
B0002KR7FY,5.0,1
B0002K6RK0,5.0,2
B000XB4412,5.0,1
B0002K6Y1C,5.0,1
B0002K6Y9E,5.0,1
B00005LP56,5.0,1
B0002KIFCS,5.0,1
B0002KJEFA,5.0,1
B0002KKQ3O,5.0,1
B000EURAKE,5.0,1
B000EUJPV6,5.0,1
B0002KQR1E,5.0,1
B00005LLOF,5.0,1
B00005LKXS,5.0,1
B00005LERN,5.0,1
B0002KQR1O,5.0,2
B0002KQR1Y,5.0,1
B000EUI4AE,5.0,1
B000XB5D4O,5.0,1
B0002KQR3M,5.0,1
B0002KR0SI,5.0,1
B0002KR3X0,5.0,1
B000XBF466,5.0,1
B0002KR5XS,5.0,1
B0002KR74A,5.0,1
B000EO5AIY,5.0,1
B000EO55TI,5.0,1
B0002J3PTC,5.0,1
B000EIA0K8,5.0,1
B000EIIGYU,5.0,1
B0002TX7V8,5.0,1
B0002UBDDG,5.0,2
B0002UCKRO,5.0,1
B000YBY2U4,5.0,1
B000YC6ITQ,5.0,1
B00005AT7Y,5.0,5
B000EIBVKG,5.0,1
B000YCDU6U,5.0,1
B0002UHUME,5.0,1
B000YCWNGS,5.0,1
B000YB37P0,5.0,1
B000YCZQQC,5.0,1
B0002UHUTM,5.0,1
B000YD2DZS,5.0,1
B0002UM05Q,5.0,1
B000EI7SE4,5.0,1
B00005AMDE,5.0,1
B00005AC8W,5.0,4
B000EI7SBC,5.0,1
B0002V2410,5.0,1
B000EI3TZ6,5.0,1
B000EIL1MO,5.0,1
B000YB2IPK,5.0,1
B000YFVSAW,5.0,1
B0002TA3JM,5.0,1
B000EIXX34,5.0,1
B0002SKSYS,5.0,1
B000EIW3EO,5.0,1
B0002STS3U,5.0,1
B0002T3UPG,5.0,1
B000EISIQQ,5.0,2
B000YA1XU2,5.0,1
B000YA337S,5.0,1
B000EIQ5WK,5.0,1
B000EIQ5UW,5.0,1
B000YA50P6,5.0,1
B0002TUDKG,5.0,1
B000YA6JA6,5.0,1
B0002TG1XO,5.0,1
B0002TKGZS,5.0,1
B00005ATZO,5.0,1
B000EIOOUA,5.0,1
B0002TPFTA,5.0,5
B00005ATXJ,5.0,1
B0002TU25M,5.0,1
B000EINV18,5.0,1
B000YB0NOS,5.0,1
B000EI0EB8,5.0,1
B00005ABC9,5.0,1
B00005AY8Q,5.0,1
B00005A0R4,5.0,2
B00005A3M0,5.0,1
B000EHCYBC,5.0,4
B0002X6IBU,5.0,1
B0002X6ID8,5.0,1
B000EH6GKM,5.0,2
B00005A1KZ,5.0,1
B000YIYNQ0,5.0,1
B00005A0R8,5.0,1
B0002X8U5M,5.0,1
B000EGQS5G,5.0,4
B00005A0R3,5.0,1
B00005A3MB,5.0,1
B000EGOBDM,5.0,1
B000EGO77W,5.0,1
B00005A0R1,5.0,1
B00005A0R0,5.0,1
B000EGLXTW,5.0,1
B000EGLVAI,5.0,1
B000EGJTLQ,5.0,1
B00005A0QZ,5.0,1
B000EGJTL6,5.0,1
B00005A0QX,5.0,1
B000YIWR8G,5.0,3
B000EHHOOE,5.0,1
B0002VAYB2,5.0,1
B000EHUFLI,5.0,1
B000EHYMIA,5.0,1
B000YGO8S0,5.0,1
B00005ABBL,5.0,1
B00005ABA5,5.0,1
B0002VFWSW,5.0,1
B000EHWSHW,5.0,1
B0002VG3OO,5.0,1
B000EHUWEI,5.0,1
B00005AB9M,5.0,1
B00005A9WZ,5.0,1
B000YHCBKG,5.0,1
B0002WYJSU,5.0,1
B0002VS644,5.0,1
B000EHT5EQ,5.0,1
B000EHOD2U,5.0,1
B0002WRGW6,5.0,1
B000YHIP7O,5.0,1
B00005A7IW,5.0,1
B000EHMGBA,5.0,1
B0002WT6RY,5.0,2
B00005A7GU,5.0,1
B0002WT6S8,5.0,3
B0002S9G0K,5.0,1
B000EIZPLM,5.0,3
B0002OMSTA,5.0,1
B0002PC8EO,5.0,1
B000ENQHA0,5.0,1
B00005IA5C,5.0,1
B0002P19XK,5.0,1
B00005I9RL,5.0,1
B0002P19Y4,5.0,1
B000Y16TXM,5.0,2
B0002P19YE,5.0,1
B0002P1A2K,5.0,1
B00005I9PE,5.0,1
B00005I9P3,5.0,1
B000Y25ZFY,5.0,1
B000ENQUDE,5.0,1
B000ENL6MY,5.0,1
B000ENAJEK,5.0,1
B000EN81ZE,5.0,1
B000Y33CVM,5.0,3
B000Y3HL0K,5.0,1
B00005BMSN,5.0,1
B0002Q72US,5.0,1
B0002Q7TME,5.0,1
B0002Q7VO0,5.0,3
B00005BGAV,5.0,1
B0002P19OY,5.0,1
B0002OZXGU,5.0,2
B0002Q8U3G,5.0,2
B00005JDDZ,5.0,1
B0002OO07I,5.0,1
B00005JIM1,5.0,1
B000ENYXZG,5.0,1
B000ENYXTW,5.0,1
B00005JGFT,5.0,1
B00005JGFR,5.0,1
B00005JGFO,5.0,1
B000ENTFDG,5.0,1
B00005JGFK,5.0,1
B0002OOVS6,5.0,1
B0002OPKEU,5.0,1
B000Y06JV0,5.0,1
B0002OZXG0,5.0,1
B00005ICE3,5.0,4
B00005ICE1,5.0,2
B000ENRPTM,5.0,1
B000ENRFNS,5.0,1
B00005ICDX,5.0,1
B000ENQUDY,5.0,1
B000ENQUDO,5.0,1
B00005ICCX,5.0,1
B000Y03B7U,5.0,1
B000EMXB82,5.0,1
B000Y3YUOA,5.0,1
B000Y9ZNTK,5.0,1
B00005B0BY,5.0,2
B00005B4BJ,5.0,1
B000ELOMN6,5.0,1
B000ELE4Q6,5.0,2
B00005B2QT,5.0,1
B000ELDX2W,5.0,1
B00005B13M,5.0,1
B000Y9KIOK,5.0,3
B000Y9KLTW,5.0,1
B000Y9LW5E,5.0,1
B000Y9LYCU,5.0,1
B00005AYLL,5.0,2
B000ELQT82,5.0,1
B000Y9PJ4O,5.0,2
B000Y9VIJE,5.0,1
B000ELC148,5.0,3
B000ELC0GM,5.0,1
B000EKE4F8,5.0,1
B000Y9YJI6,5.0,2
B00005AY9N,5.0,1
B0002RX1WA,5.0,1
B00005AY9I,5.0,1
B000EJP5UW,5.0,1
B000ELOQGE,5.0,1
B000Y9B1J6,5.0,1
B0002QIBOE,5.0,1
B0002QPC28,5.0,3
B0002QL9UC,5.0,1
B000EMUGGW,5.0,1
B000EMU4HS,5.0,2
B000EMTJWO,5.0,1
B000Y556M8,5.0,1
B000Y56MI0,5.0,1
B00005B9AS,5.0,1
B000EMTJ92,5.0,1
B000EMPPBS,5.0,1
B000EMDVXM,5.0,1
B000EM8REK,5.0,1
B00005B6TI,5.0,1
B0002QYS8W,5.0,1
B000Y7LXJ6,5.0,1
B000EM35N8,5.0,1
B000Y87SRG,5.0,1
B000EM2O5S,5.0,1
B00005B8HO,5.0,2
B000ELYVY6,5.0,1
B000ELSY0I,5.0,3
B0002R283S,5.0,1
B000ELSVOM,5.0,2
B000EXM060,5.0,1
B000X2AO6K,5.0,1
B000EGHYBS,5.0,1
B00005QSQR,5.0,1
B000FAB84C,5.0,1
B0002GRL72,5.0,1
B0002GRL7M,5.0,3
B0002GRQRW,5.0,1
B000WINAGG,5.0,1
B0002GRQT0,5.0,1
B000FA0DFW,5.0,1
B000WJ5KJU,5.0,1
B0002GRTZQ,5.0,1
B000FA07NK,5.0,1
B0002GRUFU,5.0,1
B0002GMDQG,5.0,1
B0002GRUH8,5.0,1
B000WJ9J8S,5.0,1
B000F9WYKA,5.0,1
B0002GRUJ6,5.0,4
B0002GRUWI,5.0,1
B000WJB1AW,5.0,1
B000F9NXWI,5.0,1
B0002GV876,5.0,5
B000WJMJMQ,5.0,1
B00005QI59,5.0,1
B000FABL7Q,5.0,1
B000FAJQHS,5.0,1
B000F9LRZI,5.0,1
B000FAVYHS,5.0,1
B00005R5CC,5.0,1
B00005QZ0E,5.0,1
B00005QY6M,5.0,1
B00005QXXM,5.0,1
B0002FR9HA,5.0,1
B000FB44VA,5.0,1
B000WH86BQ,5.0,2
B0002G2JX8,5.0,1
B000WH9QBA,5.0,1
B0002GDKWC,5.0,1
B000WHDGGQ,5.0,1
B000WI0J2E,5.0,1
B000WHMFHC,5.0,1
B0002GDKWM,5.0,1
B000WHXJ2C,5.0,1
B000FARNN2,5.0,1
B000FAQ6S0,5.0,1
B000FAPY3S,5.0,1
B0002GFOSK,5.0,1
B0002GFOVM,5.0,1
B000FAN3EA,5.0,1
B0002GLCE0,5.0,1
B0002GWG40,5.0,1
B0002GWRXK,5.0,2
B000WH0TB6,5.0,1
B0002HS1A2,5.0,1
B0002HMRLQ,5.0,1
B0002HMSGK,5.0,1
B0002HN1LG,5.0,1
B000F7857S,5.0,1
B0002HN1LQ,5.0,1
B000F7689A,5.0,1
B0002HRBSK,5.0,1
B000WL1X4Y,5.0,1
B000F74W34,5.0,1
B000F744LY,5.0,1
B000F744C8,5.0,1
B000F7A7RO,5.0,1
B000WLWBI6,5.0,1
B00005Q5ZD,5.0,1
B000F71URU,5.0,1
B000F71700,5.0,1
B000F6Y686,5.0,1
B0002HTJ6M,5.0,1
B000F6VRJC,5.0,3
B000F6SR0O,5.0,1
B00005Q5WX,5.0,1
B0002HTK8Y,5.0,1
B000F794T6,5.0,1
B000F7HBGY,5.0,1
B0002GWY38,5.0,2
B00005QFYF,5.0,1
B000F99FP2,5.0,1
B000WKPG4I,5.0,1
B0002GX0ZE,5.0,4
B0002GXYWI,5.0,1
B000F97AFY,5.0,1
B000F8T4AY,5.0,2
B000WKPGVG,5.0,1
B000F8R0OQ,5.0,1
B0002H1M9O,5.0,1
B000F8GWOU,5.0,1
B00005QFAF,5.0,1
B000WKW71S,5.0,1
B0002H3P4Y,5.0,1
B000WKTG76,5.0,2
B000F8FC9G,5.0,1
B00005QEYI,5.0,1
B0002H4YQM,5.0,1
B0002H6M0S,5.0,1
B00005QCU3,5.0,2
B0002HJGUQ,5.0,1
B000F7JIYM,5.0,1
B000WKW6RS,5.0,1
B000WH6H1M,5.0,8
B0002FO3JW,5.0,1
B0002HVIC0,5.0,2
B000WDPYZQ,5.0,1
B00005T3EY,5.0,1
B0002EE5JQ,5.0,3
B000FDMYKQ,5.0,1
B0002EHOAS,5.0,1
B000FDETQI,5.0,1
B000FDDRMA,5.0,1
B000WCNBV6,5.0,1
B00005T3DY,5.0,1
B000FD7VE0,5.0,1
B00005T3CF,5.0,1
B000FD48ZK,5.0,1
B000FDTNZA,5.0,1
B00005T3C8,5.0,4
B0002EOHYE,5.0,1
B00005T3BP,5.0,1
B0002EPWC0,5.0,1
B000FD3W1G,5.0,1
B000FD255A,5.0,1
B00005T3B5,5.0,1
B000FCT9Y6,5.0,1
B0002ER2OG,5.0,1
B00005T3A9,5.0,1
B0002ED4PM,5.0,2
B000FDVK2E,5.0,1
B000WEI0S8,5.0,1
B0002E3WKE,5.0,1
B0002DV9DC,5.0,1
B0002E1RZQ,5.0,4
B00005T3GK,5.0,1
B00005T3GG,5.0,1
B00005T3G6,5.0,1
B000W9T2M6,5.0,1
B0002E3WIQ,5.0,2
B000WA0080,5.0,1
B000WA009Y,5.0,1
B000FEJNL8,5.0,1
B0002E3WKO,5.0,5
B000FDXEVO,5.0,1
B000FEG20I,5.0,1
B0002E3WQI,5.0,1
B000WAWSR6,5.0,1
B0002E51AI,5.0,1
B0002E51CQ,5.0,4
B00005T3FP,5.0,1
B0002E52S4,5.0,2
B000WB3QIU,5.0,1
B000WB9HSS,5.0,1
B000FDXWFM,5.0,1
B000WEFIE2,5.0,1
B000FCP5SU,5.0,1
B00005R867,5.0,1
B00005RKO4,5.0,1
B0002F887K,5.0,1
B0002F8ZGO,5.0,2
B0002FCHEU,5.0,1
B000WG06UG,5.0,1
B00005RKSO,5.0,1
B000FBS3US,5.0,1
B000WGB3XK,5.0,2
B00005RKSK,5.0,2
B000WGHY38,5.0,1
B000FBPH48,5.0,1
B000WGJX5A,5.0,1
B000FBSREU,5.0,1
B000FBPH2K,5.0,1
B000FBOF96,5.0,1
B00005RFC1,5.0,1
B000FBL3U0,5.0,1
B0002FGE9E,5.0,1
B000WGQ68C,5.0,2
B000FBFXXS,5.0,1
B000FBF400,5.0,1
B0002FHEWA,5.0,1
B000WGSITC,5.0,1
B0002F86M2,5.0,1
B000WFUGRA,5.0,1
B000WF1PJ8,5.0,1
B00005S8KM,5.0,1
B0002ER2YG,5.0,1
B00005T387,5.0,1
B00005T380,5.0,1
B000WF1PJS,5.0,1
B000FCP1NO,5.0,1
B00005T37X,5.0,1
B0002ER322,5.0,1
B000FCP120,5.0,1
B0002ER5B6,5.0,2
B0002EXF38,5.0,2
B0002EXI6W,5.0,1
B0002F8578,5.0,1
B0002EXJ8Y,5.0,2
B00005S0M5,5.0,2
B000WF37NA,5.0,1
B0002EZ2KM,5.0,1
B0002F3E92,5.0,2
B0002F7BR8,5.0,1
B000WFNA8W,5.0,1
B000WFUESQ,5.0,1
B0002F7I9O,5.0,1
B000FBXWOA,5.0,1
B0002HVIBG,5.0,2
B000WMFYJI,5.0,1
B000X27YTK,5.0,1
B0002J1TUE,5.0,1
B000F0FMTO,5.0,1
B00005NHAC,5.0,1
B000F0DUT8,5.0,1
B00005NFPU,5.0,1
B000F0DC32,5.0,1
B000F007K8,5.0,1
B00005NFPH,5.0,1
B000EZZM2C,5.0,1
B0002J1TKO,5.0,1
B00005NDUP,5.0,1
B000EZYBWE,5.0,1
B000F1MSJK,5.0,2
B000WXAX6G,5.0,4
B000EZUDQ2,5.0,1
B00005NDKU,5.0,1
B0002J24QM,5.0,1
B0002J26LA,5.0,1
B000EZP1Y6,5.0,1
B000WXD6JC,5.0,1
B000WXGX8I,5.0,1
B000WXH1AC,5.0,1
B000WXH1Z2,5.0,1
B000WX7AQM,5.0,2
B0002J1NDC,5.0,1
B00005NCWK,5.0,1
B00005NJ8S,5.0,1
B000F2BLTC,5.0,3
B000F291V2,5.0,1
B0002J1I32,5.0,1
B000WVAW6O,5.0,2
B000WVGR9U,5.0,1
B000WVIVIU,5.0,1
B00005NK38,5.0,2
B00005NJEJ,5.0,1
B0002J1IRI,5.0,1
B000WVM0PU,5.0,1
B000F1Z6LC,5.0,1
B000F1SFLA,5.0,1
B000WW1YVU,5.0,1
B00005NIMN,5.0,1
B000F1YJDS,5.0,1
B000WWK16O,5.0,2
B00005NHHC,5.0,1
B0002J1IS2,5.0,1
B000F1WDSG,5.0,1
B000F1VAYY,5.0,1
B0002J1LFM,5.0,1
B000F1TD2A,5.0,1
B000WXLISI,5.0,1
B000WXQT9Q,5.0,1
B000WUKQBG,5.0,2
B0002J2R1E,5.0,1
B000EXU30A,5.0,1
B00005N5WX,5.0,2
B0002J2P1Q,5.0,1
B000X1R6EO,5.0,1
B000X1S3VO,5.0,2
B00005N5WW,5.0,2
B00005N5WR,5.0,1
B0002J2P2A,5.0,6
B000X1UKBU,5.0,2
B00005MNSS,5.0,1
B000X22HJW,5.0,1
B000X1J6GK,5.0,1
B000X22Y68,5.0,1
B000X22YTK,5.0,1
B00005MNSR,5.0,2
B00005MNHK,5.0,1
B00005MNG9,5.0,1
B00005ML8Q,5.0,1
B0002J2R2I,5.0,1
B000EXTW5M,5.0,1
B000X27U44,5.0,1
B0002J2TLC,5.0,9
B000X1JHRI,5.0,1
B0002J2O26,5.0,1
B000EZP0MO,5.0,1
B00005N5XO,5.0,1
B000WXSO76,5.0,5
B000EZ764E,5.0,1
B0002J28N6,5.0,1
B00005NBR6,5.0,2
B000EYPO7Q,5.0,1
B00005NANM,5.0,1
B0002J2A48,5.0,3
B000EYDIHY,5.0,1
B0002J2BBU,5.0,1
B000EXZB66,5.0,1
B00005N5XN,5.0,1
B000X1FSSK,5.0,1
B0002J2MTQ,5.0,1
B000EXWIT4,5.0,1
B0002J2MV4,5.0,1
B000WZ7Y5C,5.0,1
B000WZO9ZU,5.0,1
B000WZV5FW,5.0,1
B0002J2O1C,5.0,1
B000X0KHZK,5.0,2
B000X1274I,5.0,1
B000EXV0QQ,5.0,3
B000WURCD6,5.0,1
B000WUJ5FY,5.0,1
B00005Q5WN,5.0,1
B000F4RC02,5.0,1
B000WN9Y2A,5.0,1
B000F4TCDM,5.0,1
B000F4S9EU,5.0,1
B00005OMZJ,5.0,2
B0002IASJS,5.0,1
B00005OMXW,5.0,1
B000WNG0OA,5.0,1
B0002IBSGK,5.0,1
B000WNU5YG,5.0,1
B00005OMN0,5.0,1
B000F4KWAO,5.0,1
B00005OMZL,5.0,1
B000F4EJOY,5.0,1
B000F4CUWW,5.0,1
B0002ICEM2,5.0,1
B0002IED4Y,5.0,1
B000F4C0RW,5.0,1
B0002IED5S,5.0,1
B0002IHP44,5.0,1
B0002II7QE,5.0,1
B000F3VHV8,5.0,2
B000F3RI3O,5.0,1
B000F4U592,5.0,1
B00005OMZM,5.0,1
B000F3Q5XI,5.0,1
B000F6K00O,5.0,2
B000F6MOQM,5.0,2
B000WMFYKM,5.0,1
B000WMGQNG,5.0,1
B000WMGV3Q,5.0,1
B0002I5RHG,5.0,1
B000F6MOC6,5.0,1
B000WMICGA,5.0,1
B000F6MOB2,5.0,1
B000F6K0V8,5.0,1
B000F6K00Y,5.0,1
B000F66SVY,5.0,1
B000F57224,5.0,1
B000WMIF8U,5.0,1
B000WMK326,5.0,1
B000F6570C,5.0,1
B00005OP2T,5.0,1
B00005OOJZ,5.0,1
B0002IASFW,5.0,1
B000F5E8C6,5.0,1
B000WMTVQK,5.0,1
B00005OMZT,5.0,1
B00005OMZO,5.0,1
B00005O7MO,5.0,1
B000F3ODFU,5.0,1
B000WUIPVE,5.0,1
B000WTMAP2,5.0,1
B000F30LRE,5.0,1
B000F30LOC,5.0,1
B0002IQ1I0,5.0,1
B000F2YHKM,5.0,1
B00005NPVU,5.0,1
B000F2YHHU,5.0,1
B0002IYOKM,5.0,2
B0002IYOXY,5.0,1
B00005NPUE,5.0,1
B000WTANMY,5.0,1
B00005NOKT,5.0,2
B00005NPW8,5.0,2
B000WTQ5NU,5.0,1
B000F2P2XI,5.0,1
B00005NOHQ,5.0,1
B000WU2F92,5.0,1
B00005NKXS,5.0,1
B00005NKXC,5.0,1
B000F2JUOK,5.0,2
B000WUE1T4,5.0,1
B0002J1I1Y,5.0,1
B000F2BLTM,5.0,5
B000WQXPYA,5.0,1
B0002IQ1FS,5.0,1
B000F3NOPK,5.0,1
B000WPDKRI,5.0,3
B000F3NL5S,5.0,1
B000F3NIYM,5.0,1
B000F3NIL0,5.0,1
B0002IOIOE,5.0,1
B0002IP2TY,5.0,3
B00005O784,5.0,2
B00005O0LI,5.0,1
B00005O0LH,5.0,1
B00005NWV1,5.0,1
B000F3EQJS,5.0,1
B000WPF3A0,5.0,1
B00005NPWK,5.0,3
B000WPG31I,5.0,1
B000WPGRKK,5.0,1
B00005NWQN,5.0,1
B000WQ21SQ,5.0,4
B000F34IA0,5.0,1
B0002IQ18A,5.0,1
B000WQ7410,5.0,1
B000F33O3C,5.0,1
B000F31TI4,5.0,2
B0002IQ1F8,5.0,2
B000YJ2SB6,5.0,1
B000NWGYJ6,5.0,1
B00005A0QV,5.0,1
B0006238AG,5.0,1
B000Z3NFCC,5.0,1
B000E440XU,5.0,1
B000E43GOO,5.0,1
B0002ZO5WC,5.0,1
B000EBK3FW,5.0,3
B0000511NV,5.0,1
B000Z3LS1C,5.0,2
B000E40RB4,5.0,1
B0000511L5,5.0,1
B000E40H9G,5.0,1
B000E40DF4,5.0,1
B001026U0Q,5.0,1
B0010383XM,5.0,2
B000Z3K47G,5.0,1
B000EBPCEE,5.0,1
B00102A066,5.0,3
B000E3W8E4,5.0,1
B00102T3VY,5.0,1
B000E3TTIM,5.0,1
B00062L3E4,5.0,1
B000053HGW,5.0,1
B00062UKIY,5.0,2
B0000511A8,5.0,2
B00005119M,5.0,1
B000621S4Y,5.0,1
B000621N26,5.0,1
B00061ZNVE,5.0,1
B00061UISM,5.0,2
B00061HVKU,5.0,1
B00061IYII,5.0,1
B000E5T6PQ,5.0,1
B0002ZPIO6,5.0,2
B000ZQC3R2,5.0,1
B00061LSAY,5.0,1
B000E5RJJQ,5.0,1
B0002ZPINC,5.0,1
B000E5FOYS,5.0,2
B0002ZPFMG,5.0,1
B000E5E868,5.0,1
B00005125H,5.0,1
B00005122S,5.0,1
B0000511YT,5.0,1
B0000539VS,5.0,1
B00061S2OO,5.0,1
B00061UHDS,5.0,1
B0000511WW,5.0,1
B0000511VQ,5.0,1
B0002ZPFF8,5.0,1
B000E5BKQE,5.0,2
B0002ZPFD0,5.0,1
B0002ZPBHU,5.0,1
B00102ZOQC,5.0,4
B00005118F,5.0,1
B0004HQQSE,5.0,1
B0000510T7,5.0,2
B00005111L,5.0,1
B00063RT6Y,5.0,1
B000YWESMU,5.0,1
B0002ZAIMI,5.0,2
B000E1HVDO,5.0,1
B00108HEKK,5.0,1
B0000510YX,5.0,1
B000E1GPBS,5.0,1
B0000510YS,5.0,1
B0002ZA7I8,5.0,1
B0006435AM,5.0,2
B0002Z82XA,5.0,1
B00103KTU2,5.0,1
B00108UNDK,5.0,1
B000646MZW,5.0,1
B00108UNEY,5.0,6
B00064BTEQ,5.0,2
B0002Z4572,5.0,1
B000YTTFWQ,5.0,1
B000E922SA,5.0,1
B00109XJW6,5.0,1
B00064C53K,5.0,1
B00064FXLG,5.0,1
B000055XZA,5.0,1
B00063KO5C,5.0,1
B0010748J6,5.0,1
B0002ZAIOG,5.0,1
B00005111T,5.0,1
B000051189,5.0,2
B000E3DF4Q,5.0,1
B000053HKI,5.0,1
B000Z1XK92,5.0,1
B0002ZG62E,5.0,1
B00062WV7C,5.0,1
B000E3B7IM,5.0,1
B001046ES2,5.0,1
B00005115S,5.0,1
B0010494TS,5.0,1
B000E39V9E,5.0,1
B000E312X2,5.0,3
B00104QGXA,5.0,1
B00104QMQ6,5.0,3
B00104XCUU,5.0,1
B000051123,5.0,3
B000E22DAY,5.0,1
B000E21TY0,5.0,1
B00063E98U,5.0,2
B000EBRFDU,5.0,1
B000Z06VMG,5.0,1
B0002ZDIKW,5.0,2
B00063G0BO,5.0,1
B00061HVJG,5.0,1
B000ZPK640,5.0,1
B000E1FGD6,5.0,1
B000ZIEWOW,5.0,1
B000E9U9MG,5.0,1
B000E8OVMG,5.0,1
B000E9VKK6,5.0,1
B000ZD2OIS,5.0,2
B000051SDJ,5.0,1
B00030BDX0,5.0,1
B00030BE5W,5.0,1
B000E9VKNI,5.0,1
B0000516CS,5.0,1
B000E8J3YC,5.0,1
B0000515KM,5.0,1
B000ZD067Y,5.0,2
B0002ZQHFA,5.0,1
B000E8HUNS,5.0,1
B00030CBYK,5.0,1
B00030DEOQ,5.0,1
B0000520IJ,5.0,1
B0000514R8,5.0,1
B000ZBJDKM,5.0,1
B00030DEQE,5.0,5
B00030EE0Y,5.0,1
B000E8DMU8,5.0,3
B00030EYSG,5.0,1
B0000514OG,5.0,1
B000051SGX,5.0,3
B000ZH9BHG,5.0,1
B000ZH7J9S,5.0,1
B000309ZA8,5.0,1
B000300994,5.0,1
B00030097G,5.0,4
B000051YGP,5.0,1
B000ZEK45M,5.0,1
B000ZEVNYS,5.0,1
B000051TOG,5.0,1
B0003009H6,5.0,1
B000ZG4AL4,5.0,1
B000ZEE5VG,5.0,1
B0002ZSG6I,5.0,1
B000ZGX3P8,5.0,2
B000300A2U,5.0,1
B000E8V0ZC,5.0,1
B0000520I7,5.0,1
B0000520IA,5.0,1
B000E8V0YI,5.0,1
B000300Y9O,5.0,1
B000E8SY5Q,5.0,1
B000309W6A,5.0,1
B000051SHL,5.0,1
B000309YPO,5.0,1
B000ZH6D9A,5.0,2
B000E8OYA0,5.0,1
B000ZKAXO8,5.0,1
B000ZKH85U,5.0,1
B0004HQEQI,5.0,1
B000ZOCO8C,5.0,2
B00005137J,5.0,1
B000ZMXGZ4,5.0,1
